title,category,publish-date,abstract,first-keyword,second-keyword,third-keyword,fourth-keyword,fifth-keyword,sixth-keyword,seventh-keyword,eighth-keyword,language,author,affiliation
Filtragem colaborativa de rotas de ônibus usando dados sobre a acessibilidade das vias urbanas,Artigo em Andamento,2014,"Big cities still facing serious problems related to urban traf-
ﬁc. This fact highlights the need for new solutions aiming
to improve the eﬃciency of the public transportation sys-
tems. Based on this, researchers have been developing sys-
tems to improve the experience of using public transporta-
tion. However, there is still an unexplored gap related to
the use of these systems by visually impaired people. The
goal of this study is presenting a technological solution that
relies on data obtained from the crowds to recommend rou-
tes according to the bus stop accessibility level to support
visually impaired users to use public transportation system
with autonomy and safety.",accessbility,public transportation,bus route recommendation,crowdsourcing,,,,,Português,ana p. chaves,UTFPR
Folksonomias Representam Conceitualizações Compartilhadas de Domínio?,Artigo em Andamento,2014,"This paper presents a method for assessing whether folksonomies
are shared conceptualizations useful (or not) for conceptual
modeling. A method based on the Mika's tripartite model (of
actors, concepts and instances) extracts a folksonomy related to a
knowledge domain from social applications. The hypothesis is
that whether folksonomies are shared conceptualizations then
their use in conceptual modeling should reduce the number of
divergences among actors when they elicit terms to be part of the
model, a concept map. Controlled experiments of conceptual
modeling were done with experimental groups that received tags
extracted from tagging data from Delicious and control groups
that received terms extracted from web pages tagged in Delicious.
The results shows that experimental groups had less divergence
(mean) in the elicitation of terms when compared to control
groups, but in the model these divergences not had significant
differences.",Algorithms,Design,Experimentation,,,,,,Português,josiane m. pinheiro,UTFPR
Folksonomias Representam Conceitualizações Compartilhadas de Domínio?,Artigo em Andamento,2014,"This paper presents a method for assessing whether folksonomies
are shared conceptualizations useful (or not) for conceptual
modeling. A method based on the Mika's tripartite model (of
actors, concepts and instances) extracts a folksonomy related to a
knowledge domain from social applications. The hypothesis is
that whether folksonomies are shared conceptualizations then
their use in conceptual modeling should reduce the number of
divergences among actors when they elicit terms to be part of the
model, a concept map. Controlled experiments of conceptual
modeling were done with experimental groups that received tags
extracted from tagging data from Delicious and control groups
that received terms extracted from web pages tagged in Delicious.
The results shows that experimental groups had less divergence
(mean) in the elicitation of terms when compared to control
groups, but in the model these divergences not had significant
differences.",Algorithms,Design,Experimentation,,,,,,Português,cesar a. tacla,UTFPR
MoodleGroups: Um Aplicativo para Identificar as Relações Sociais entre Alunos em Ambientes Virtuais de Aprendizagem,Artigo em Andamento,2014,"With increasing use of Internet and Distance Education, the
common practice has been to use the Learning Management
System (LMS), enabling collaborative activities and interaction
among users. However, many LMS do not have a tool to monitor
the interactions among users, making diagnosis difficult about the
class by teacher. To solve this problem, this paper presents a
strategy that makes use of a Multi-Agent System responsible for
analyze forums in which students have participated and messages
that students have exchanged in a LMS, and displays the
information to the teacher by a shaped sociogram by means of
mobile devices. Thus, the teacher can view anytime and anywhere
social interactions of their students within the course, and adopt
tactics that promote social inclusion, since there may be in the
classroom students with difficulties in socializing. This approach
helps the teacher to promote interaction among students and is a
way to construct the student's knowledge.",LMS,Multi-Agent System,Social Relations,Sociogram,,,,,Português,dhanielly lima,UFAM
MoodleGroups: Um Aplicativo para Identificar as Relações Sociais entre Alunos em Ambientes Virtuais de Aprendizagem,Artigo em Andamento,2014,"With increasing use of Internet and Distance Education, the
common practice has been to use the Learning Management
System (LMS), enabling collaborative activities and interaction
among users. However, many LMS do not have a tool to monitor
the interactions among users, making diagnosis difficult about the
class by teacher. To solve this problem, this paper presents a
strategy that makes use of a Multi-Agent System responsible for
analyze forums in which students have participated and messages
that students have exchanged in a LMS, and displays the
information to the teacher by a shaped sociogram by means of
mobile devices. Thus, the teacher can view anytime and anywhere
social interactions of their students within the course, and adopt
tactics that promote social inclusion, since there may be in the
classroom students with difficulties in socializing. This approach
helps the teacher to promote interaction among students and is a
way to construct the student's knowledge.",LMS,Multi-Agent System,Social Relations,Sociogram,,,,,Português,bruno gadelha,UFAM
MoodleGroups: Um Aplicativo para Identificar as Relações Sociais entre Alunos em Ambientes Virtuais de Aprendizagem,Artigo em Andamento,2014,"With increasing use of Internet and Distance Education, the
common practice has been to use the Learning Management
System (LMS), enabling collaborative activities and interaction
among users. However, many LMS do not have a tool to monitor
the interactions among users, making diagnosis difficult about the
class by teacher. To solve this problem, this paper presents a
strategy that makes use of a Multi-Agent System responsible for
analyze forums in which students have participated and messages
that students have exchanged in a LMS, and displays the
information to the teacher by a shaped sociogram by means of
mobile devices. Thus, the teacher can view anytime and anywhere
social interactions of their students within the course, and adopt
tactics that promote social inclusion, since there may be in the
classroom students with difficulties in socializing. This approach
helps the teacher to promote interaction among students and is a
way to construct the student's knowledge.",LMS,Multi-Agent System,Social Relations,Sociogram,,,,,Português,jose f. netto,UFAM
MoodleGroups: Um Aplicativo para Identificar as Relações Sociais entre Alunos em Ambientes Virtuais de Aprendizagem,Artigo em Andamento,2014,"With increasing use of Internet and Distance Education, the
common practice has been to use the Learning Management
System (LMS), enabling collaborative activities and interaction
among users. However, many LMS do not have a tool to monitor
the interactions among users, making diagnosis difficult about the
class by teacher. To solve this problem, this paper presents a
strategy that makes use of a Multi-Agent System responsible for
analyze forums in which students have participated and messages
that students have exchanged in a LMS, and displays the
information to the teacher by a shaped sociogram by means of
mobile devices. Thus, the teacher can view anytime and anywhere
social interactions of their students within the course, and adopt
tactics that promote social inclusion, since there may be in the
classroom students with difficulties in socializing. This approach
helps the teacher to promote interaction among students and is a
way to construct the student's knowledge.",LMS,Multi-Agent System,Social Relations,Sociogram,,,,,Português,vitor bremgartner,UFAM
Uma análise de assortatividade e similaridade para Artigos Científicos,Artigo em Andamento,2014,"Complex network is a recent research subject which is related to
multiple application domains, like computer, social, and
biological systems, providing conceptual and numerical tools to
examine the network components and their relationships.
Currently, there are several models and techniques which help to
understand such systems. The assortative mixing is a metric to
measure the tendency for vertices in a network to connect
preferentially to other vertices that are like them in some way.
This work presents assortativeness and similarity analysis for a
network generated from scientific articles, connecting papers,
keywords, authors and countries. The main goal is, given a set of
scientific papers to be analyzed, to investigate how concepts,
institutions and individuals are related and to reflect about the
scientific collaboration in such field. In order to generate the
network basis, a graph database will be used to process the data
from a local article sample.",Complex Networks,Graph Theory,Social Network Analysis,Assortativity,Similarity,,,,Português,leonardo m. barbosa,UNICAMP
Uma análise de assortatividade e similaridade para Artigos Científicos,Artigo em Andamento,2014,"Complex network is a recent research subject which is related to
multiple application domains, like computer, social, and
biological systems, providing conceptual and numerical tools to
examine the network components and their relationships.
Currently, there are several models and techniques which help to
understand such systems. The assortative mixing is a metric to
measure the tendency for vertices in a network to connect
preferentially to other vertices that are like them in some way.
This work presents assortativeness and similarity analysis for a
network generated from scientific articles, connecting papers,
keywords, authors and countries. The main goal is, given a set of
scientific papers to be analyzed, to investigate how concepts,
institutions and individuals are related and to reflect about the
scientific collaboration in such field. In order to generate the
network basis, a graph database will be used to process the data
from a local article sample.",Complex Networks,Graph Theory,Social Network Analysis,Assortativity,Similarity,,,,Português,romis attux,UNICAMP
Uma análise de assortatividade e similaridade para Artigos Científicos,Artigo em Andamento,2014,"Complex network is a recent research subject which is related to
multiple application domains, like computer, social, and
biological systems, providing conceptual and numerical tools to
examine the network components and their relationships.
Currently, there are several models and techniques which help to
understand such systems. The assortative mixing is a metric to
measure the tendency for vertices in a network to connect
preferentially to other vertices that are like them in some way.
This work presents assortativeness and similarity analysis for a
network generated from scientific articles, connecting papers,
keywords, authors and countries. The main goal is, given a set of
scientific papers to be analyzed, to investigate how concepts,
institutions and individuals are related and to reflect about the
scientific collaboration in such field. In order to generate the
network basis, a graph database will be used to process the data
from a local article sample.",Complex Networks,Graph Theory,Social Network Analysis,Assortativity,Similarity,,,,Português,alan godoy,UNICAMP
Uma Abordagem para Seleção e Visualização Colaborativa de Informações em Situações de Emergência,Artigo em Andamento,2014,"Emergency situations are characterized by their complexity and
the heterogeneity of the available information. Often, emergency
managers are confronted with redundant or irrelevant information
causing the problem of information overload. Evidence of this
problem were identified in an exploratory survey conducted in the
Integrated Command and Control Centre of the city of Rio de
Janeiro (CICC-RJ). In this paper we propose an approach that
allows a user to overcome the difficulties of information overload.
Our approach takes into account that from a set of available
information, a manager can select only the information of interest.
This information can be transformed and then mapped to one or
more views to compose a dashboard. The whole process is
interactive, allowing the manager always necessary to redefine
your dashboard. In addition, our approach provides the use of
collaborative mechanisms, because we believe that there are times
that it is no longer possible for a single user to face the immense
data sets available alone.",Situações de emergência,Visualização Colaborativa,Dashboards,,,,,,Português,bruno s. nascimento,UFRJ
Uma Abordagem para Seleção e Visualização Colaborativa de Informações em Situações de Emergência,Artigo em Andamento,2014,"Emergency situations are characterized by their complexity and
the heterogeneity of the available information. Often, emergency
managers are confronted with redundant or irrelevant information
causing the problem of information overload. Evidence of this
problem were identified in an exploratory survey conducted in the
Integrated Command and Control Centre of the city of Rio de
Janeiro (CICC-RJ). In this paper we propose an approach that
allows a user to overcome the difficulties of information overload.
Our approach takes into account that from a set of available
information, a manager can select only the information of interest.
This information can be transformed and then mapped to one or
more views to compose a dashboard. The whole process is
interactive, allowing the manager always necessary to redefine
your dashboard. In addition, our approach provides the use of
collaborative mechanisms, because we believe that there are times
that it is no longer possible for a single user to face the immense
data sets available alone.",Situações de emergência,Visualização Colaborativa,Dashboards,,,,,,Português,marcos r. s. borges,UFRJ
Uma Abordagem para Seleção e Visualização Colaborativa de Informações em Situações de Emergência,Artigo em Andamento,2014,"Emergency situations are characterized by their complexity and
the heterogeneity of the available information. Often, emergency
managers are confronted with redundant or irrelevant information
causing the problem of information overload. Evidence of this
problem were identified in an exploratory survey conducted in the
Integrated Command and Control Centre of the city of Rio de
Janeiro (CICC-RJ). In this paper we propose an approach that
allows a user to overcome the difficulties of information overload.
Our approach takes into account that from a set of available
information, a manager can select only the information of interest.
This information can be transformed and then mapped to one or
more views to compose a dashboard. The whole process is
interactive, allowing the manager always necessary to redefine
your dashboard. In addition, our approach provides the use of
collaborative mechanisms, because we believe that there are times
that it is no longer possible for a single user to face the immense
data sets available alone.",Situações de emergência,Visualização Colaborativa,Dashboards,,,,,,Português,adriana s. vivacqua,UFRJ
Desafios para colaboração no atendimento pré-hospitalar em acidentes de múltiplas vítimas,Artigo em Andamento,2014,"Although many researchers have discussed important questions
about medical emergencies management, there are still few
technologies designed to support the aspects of collaboration
(communication, coordination and cooperation) that fulfill the
gaps between prehospital care and the experts inside the
emergency department (medical first responders, surgeons,
radiologists, nurses). In this field, there is few empirical data
available and a sparse vision regarding the factors that could make
easier or harder the collaboration between the stakeholders. In this
article, we present a broad view of the relevant challenges through
an exploratory research. We used the 3C Collaboration model for
organizing the problem domain to shore-up the future
development of a collaborative system.",Colaboração,Acidentes de múltiplas vítimas (AMV),Emergências,,,,,,Português,rodrigo c. andrade,UFRJ
Desafios para colaboração no atendimento pré-hospitalar em acidentes de múltiplas vítimas,Artigo em Andamento,2014,"Although many researchers have discussed important questions
about medical emergencies management, there are still few
technologies designed to support the aspects of collaboration
(communication, coordination and cooperation) that fulfill the
gaps between prehospital care and the experts inside the
emergency department (medical first responders, surgeons,
radiologists, nurses). In this field, there is few empirical data
available and a sparse vision regarding the factors that could make
easier or harder the collaboration between the stakeholders. In this
article, we present a broad view of the relevant challenges through
an exploratory research. We used the 3C Collaboration model for
organizing the problem domain to shore-up the future
development of a collaborative system.",Colaboração,Acidentes de múltiplas vítimas (AMV),Emergências,,,,,,Português,bruno s. nascimento,UFRJ
Desafios para colaboração no atendimento pré-hospitalar em acidentes de múltiplas vítimas,Artigo em Andamento,2014,"Although many researchers have discussed important questions
about medical emergencies management, there are still few
technologies designed to support the aspects of collaboration
(communication, coordination and cooperation) that fulfill the
gaps between prehospital care and the experts inside the
emergency department (medical first responders, surgeons,
radiologists, nurses). In this field, there is few empirical data
available and a sparse vision regarding the factors that could make
easier or harder the collaboration between the stakeholders. In this
article, we present a broad view of the relevant challenges through
an exploratory research. We used the 3C Collaboration model for
organizing the problem domain to shore-up the future
development of a collaborative system.",Colaboração,Acidentes de múltiplas vítimas (AMV),Emergências,,,,,,Português,marcos r. s. borges,UFRJ
Desafios para colaboração no atendimento pré-hospitalar em acidentes de múltiplas vítimas,Artigo em Andamento,2014,"Although many researchers have discussed important questions
about medical emergencies management, there are still few
technologies designed to support the aspects of collaboration
(communication, coordination and cooperation) that fulfill the
gaps between prehospital care and the experts inside the
emergency department (medical first responders, surgeons,
radiologists, nurses). In this field, there is few empirical data
available and a sparse vision regarding the factors that could make
easier or harder the collaboration between the stakeholders. In this
article, we present a broad view of the relevant challenges through
an exploratory research. We used the 3C Collaboration model for
organizing the problem domain to shore-up the future
development of a collaborative system.",Colaboração,Acidentes de múltiplas vítimas (AMV),Emergências,,,,,,Português,adriana s. vivacqua,UFRJ
Avaliação da Colaboração em Projeto Fundamentado em Práticas Ágeis,Artigo Completo,2013,"Empresas, cujo valor está na tecnologia de informação, estão sob
alta pressão a fim de entregar seus produtos de forma mais rápida
e de melhor qualidade. Os níveis atuais de desempenho de
softwares estão abaixo das expectativas e os usuários e clientes
diretos têm mostrado insatisfação com o produto gerado. Com
base nestes argumentos, a academia e o mercado têm apostado
nos fundamentos de metodologias de desenvolvimento de
software que agreguem dinamismo e qualidade ao processo de
desenvolvimento de software. Este trabalho propõe investigar o
nível de maturidade da colaboração, com base nos princípios da
Colaboração e do Manifesto Ágil, através da aplicação de um
modelo de maturidade para avaliação da colaboração em um caso
real de projeto ágil.",Metodologia Ágil,Colaboração,Pesquisa Descritiva,Nível de Maturidade,,,,,Português,diana c. a. c.,UFRJ
Avaliação da Colaboração em Projeto Fundamentado em Práticas Ágeis,Artigo Completo,2013,"Empresas, cujo valor está na tecnologia de informação, estão sob
alta pressão a fim de entregar seus produtos de forma mais rápida
e de melhor qualidade. Os níveis atuais de desempenho de
softwares estão abaixo das expectativas e os usuários e clientes
diretos têm mostrado insatisfação com o produto gerado. Com
base nestes argumentos, a academia e o mercado têm apostado
nos fundamentos de metodologias de desenvolvimento de
software que agreguem dinamismo e qualidade ao processo de
desenvolvimento de software. Este trabalho propõe investigar o
nível de maturidade da colaboração, com base nos princípios da
Colaboração e do Manifesto Ágil, através da aplicação de um
modelo de maturidade para avaliação da colaboração em um caso
real de projeto ágil.",Metodologia Ágil,Colaboração,Pesquisa Descritiva,Nível de Maturidade,,,,,Português,juliana b. s. franca,UFRJ
Avaliação da Colaboração em Projeto Fundamentado em Práticas Ágeis,Artigo Completo,2013,"Empresas, cujo valor está na tecnologia de informação, estão sob
alta pressão a fim de entregar seus produtos de forma mais rápida
e de melhor qualidade. Os níveis atuais de desempenho de
softwares estão abaixo das expectativas e os usuários e clientes
diretos têm mostrado insatisfação com o produto gerado. Com
base nestes argumentos, a academia e o mercado têm apostado
nos fundamentos de metodologias de desenvolvimento de
software que agreguem dinamismo e qualidade ao processo de
desenvolvimento de software. Este trabalho propõe investigar o
nível de maturidade da colaboração, com base nos princípios da
Colaboração e do Manifesto Ágil, através da aplicação de um
modelo de maturidade para avaliação da colaboração em um caso
real de projeto ágil.",Metodologia Ágil,Colaboração,Pesquisa Descritiva,Nível de Maturidade,,,,,Português,leila m. antunes,UFRJ
Avaliação da Colaboração em Projeto Fundamentado em Práticas Ágeis,Artigo Completo,2013,"Empresas, cujo valor está na tecnologia de informação, estão sob
alta pressão a fim de entregar seus produtos de forma mais rápida
e de melhor qualidade. Os níveis atuais de desempenho de
softwares estão abaixo das expectativas e os usuários e clientes
diretos têm mostrado insatisfação com o produto gerado. Com
base nestes argumentos, a academia e o mercado têm apostado
nos fundamentos de metodologias de desenvolvimento de
software que agreguem dinamismo e qualidade ao processo de
desenvolvimento de software. Este trabalho propõe investigar o
nível de maturidade da colaboração, com base nos princípios da
Colaboração e do Manifesto Ágil, através da aplicação de um
modelo de maturidade para avaliação da colaboração em um caso
real de projeto ágil.",Metodologia Ágil,Colaboração,Pesquisa Descritiva,Nível de Maturidade,,,,,Português,marcos r. s. borges,UFRJ
Visualização e Filtragem de Informações de Percepção em Groupwares Móveis,Artigo Completo,2013,"Neste trabalho é apresentado um ciclo de pesquisa-ação realizado
com o objetivo de investigar técnicas de visualização e filtragem
de informações de percepção em um jogo colaborativo intitulado
Warming Up The Brain. Este estudo tem como objetivo identificar
quais informações de percepção devem ser apresentadas ao
usuário e como dispô-las da melhor forma na interface,
considerando as dimensões reduzidas dos dispositivos móveis.
Para evitar os problemas como sobrecarga de informação e
intrusividade, as informações de percepção foram filtradas com
base em informações do grupo. O jogo foi utilizado por 30
jogadores em 7 rodadas. Os resultados obtidos mostram que as
informações de percepção foram bem absorvidas pelos usuários.",Percepção,Groupware móvel,Visualização,Filtragem,,,,,Português,marcio j. mantau,UDESC
Visualização e Filtragem de Informações de Percepção em Groupwares Móveis,Artigo Completo,2013,"Neste trabalho é apresentado um ciclo de pesquisa-ação realizado
com o objetivo de investigar técnicas de visualização e filtragem
de informações de percepção em um jogo colaborativo intitulado
Warming Up The Brain. Este estudo tem como objetivo identificar
quais informações de percepção devem ser apresentadas ao
usuário e como dispô-las da melhor forma na interface,
considerando as dimensões reduzidas dos dispositivos móveis.
Para evitar os problemas como sobrecarga de informação e
intrusividade, as informações de percepção foram filtradas com
base em informações do grupo. O jogo foi utilizado por 30
jogadores em 7 rodadas. Os resultados obtidos mostram que as
informações de percepção foram bem absorvidas pelos usuários.",Percepção,Groupware móvel,Visualização,Filtragem,,,,,Português,carla d. berkenbrock,UDESC
Visualização e Filtragem de Informações de Percepção em Groupwares Móveis,Artigo Completo,2013,"Neste trabalho é apresentado um ciclo de pesquisa-ação realizado
com o objetivo de investigar técnicas de visualização e filtragem
de informações de percepção em um jogo colaborativo intitulado
Warming Up The Brain. Este estudo tem como objetivo identificar
quais informações de percepção devem ser apresentadas ao
usuário e como dispô-las da melhor forma na interface,
considerando as dimensões reduzidas dos dispositivos móveis.
Para evitar os problemas como sobrecarga de informação e
intrusividade, as informações de percepção foram filtradas com
base em informações do grupo. O jogo foi utilizado por 30
jogadores em 7 rodadas. Os resultados obtidos mostram que as
informações de percepção foram bem absorvidas pelos usuários.",Percepção,Groupware móvel,Visualização,Filtragem,,,,,Português,gian r. berkenbrock,UFSC
Uma Abordagem para a Integração de Elementos de Colaboração ao Núcleo de Artefatos de uma Linha de Produtos de Software Científico,Artigo Completo,2013,"Approaches have been employed to support scientific workflows
conception, including the SPL - Software Product Line approach.
By scientific workflow is understood as a mechanism used to
represent and / or perform activities or scientific experiments. It’s
conception is not trivial and ad-hoc approaches create barriers in
the field of e-Science. The need for services to support the
interaction between scientists and to contextualize them in their
activities, may be considered additional barriers. This article
describes the use of collaborative elements, which is integrated
into the core assets of a SSPL, in order to create opportunities for
interaction among scientists. For this purpose, the PL-Science
approach was extended to support and provide information that
describes the actions taken by the scientists. The approach
presented in this article is named Collaborative PL-Science, which
offers collaborative elements in order to enhance scientific
experiments.",e-Science,Software Product Line,Awareness,Context,Ontology,Scientific Workflow,,,Português,anrafel f. pereira,UFJF
Uma Abordagem para a Integração de Elementos de Colaboração ao Núcleo de Artefatos de uma Linha de Produtos de Software Científico,Artigo Completo,2013,"Approaches have been employed to support scientific workflows
conception, including the SPL - Software Product Line approach.
By scientific workflow is understood as a mechanism used to
represent and / or perform activities or scientific experiments. It’s
conception is not trivial and ad-hoc approaches create barriers in
the field of e-Science. The need for services to support the
interaction between scientists and to contextualize them in their
activities, may be considered additional barriers. This article
describes the use of collaborative elements, which is integrated
into the core assets of a SSPL, in order to create opportunities for
interaction among scientists. For this purpose, the PL-Science
approach was extended to support and provide information that
describes the actions taken by the scientists. The approach
presented in this article is named Collaborative PL-Science, which
offers collaborative elements in order to enhance scientific
experiments.",e-Science,Software Product Line,Awareness,Context,Ontology,Scientific Workflow,,,Português,jose m. n. david,UFJF
Uma Abordagem para a Integração de Elementos de Colaboração ao Núcleo de Artefatos de uma Linha de Produtos de Software Científico,Artigo Completo,2013,"Approaches have been employed to support scientific workflows
conception, including the SPL - Software Product Line approach.
By scientific workflow is understood as a mechanism used to
represent and / or perform activities or scientific experiments. It’s
conception is not trivial and ad-hoc approaches create barriers in
the field of e-Science. The need for services to support the
interaction between scientists and to contextualize them in their
activities, may be considered additional barriers. This article
describes the use of collaborative elements, which is integrated
into the core assets of a SSPL, in order to create opportunities for
interaction among scientists. For this purpose, the PL-Science
approach was extended to support and provide information that
describes the actions taken by the scientists. The approach
presented in this article is named Collaborative PL-Science, which
offers collaborative elements in order to enhance scientific
experiments.",e-Science,Software Product Line,Awareness,Context,Ontology,Scientific Workflow,,,Português,regina braga,UFJF
Uma Abordagem para a Integração de Elementos de Colaboração ao Núcleo de Artefatos de uma Linha de Produtos de Software Científico,Artigo Completo,2013,"Approaches have been employed to support scientific workflows
conception, including the SPL - Software Product Line approach.
By scientific workflow is understood as a mechanism used to
represent and / or perform activities or scientific experiments. It’s
conception is not trivial and ad-hoc approaches create barriers in
the field of e-Science. The need for services to support the
interaction between scientists and to contextualize them in their
activities, may be considered additional barriers. This article
describes the use of collaborative elements, which is integrated
into the core assets of a SSPL, in order to create opportunities for
interaction among scientists. For this purpose, the PL-Science
approach was extended to support and provide information that
describes the actions taken by the scientists. The approach
presented in this article is named Collaborative PL-Science, which
offers collaborative elements in order to enhance scientific
experiments.",e-Science,Software Product Line,Awareness,Context,Ontology,Scientific Workflow,,,Português,fernanda campos,UFJF
CReAMA: A Component-Based Reference Architecture for Collaborative Mobile Applications,Artigo Completo,2013,"Developers of mobile collaborative systems deal with many
technical issues, in addition to the usual difficulties for
collaborative systems development. Sharing and reusing
architectural solutions help these developers to cope with
technical difficulties. This paper proposes a reference architecture
defined to guide the development of component-based mobile
collaborative systems. Systems developed according to this
architecture may reuse components and address common
collaborative mobile applications requirements.",CSCW,Mobile Collaboration,Reference Architecture,,,,,,Português,maison melotti,UFES
CReAMA: A Component-Based Reference Architecture for Collaborative Mobile Applications,Artigo Completo,2013,"Developers of mobile collaborative systems deal with many
technical issues, in addition to the usual difficulties for
collaborative systems development. Sharing and reusing
architectural solutions help these developers to cope with
technical difficulties. This paper proposes a reference architecture
defined to guide the development of component-based mobile
collaborative systems. Systems developed according to this
architecture may reuse components and address common
collaborative mobile applications requirements.",CSCW,Mobile Collaboration,Reference Architecture,,,,,,Português,roberta l. gomes,UFES
CReAMA: A Component-Based Reference Architecture for Collaborative Mobile Applications,Artigo Completo,2013,"Developers of mobile collaborative systems deal with many
technical issues, in addition to the usual difficulties for
collaborative systems development. Sharing and reusing
architectural solutions help these developers to cope with
technical difficulties. This paper proposes a reference architecture
defined to guide the development of component-based mobile
collaborative systems. Systems developed according to this
architecture may reuse components and address common
collaborative mobile applications requirements.",CSCW,Mobile Collaboration,Reference Architecture,,,,,,Português,victor raft,UFES
CReAMA: A Component-Based Reference Architecture for Collaborative Mobile Applications,Artigo Completo,2013,"Developers of mobile collaborative systems deal with many
technical issues, in addition to the usual difficulties for
collaborative systems development. Sharing and reusing
architectural solutions help these developers to cope with
technical difficulties. This paper proposes a reference architecture
defined to guide the development of component-based mobile
collaborative systems. Systems developed according to this
architecture may reuse components and address common
collaborative mobile applications requirements.",CSCW,Mobile Collaboration,Reference Architecture,,,,,,Português,marco a. gerosa,USP
Um Framework para Compartilhamento de Objetos Inteligentes via Redes Sociais,Artigo Completo,2013,"Currently, everyday objects are being built with processing,
storage, communication and sensing capabilities. Some
applications already take advantage of this intelligence, providing
a variety of new services. The sharing of such smart objects can
provide unique services, which use the data and resources of these
objects to produce new pieces of information and to feed new
information systems. At the same time, Social Networks emerge
as one of the most widespread forms of sharing information. This
paper proposes a framework to facilitate the development of
applications that integrate smart objects to Social Networks. As a
proof of concept, the paper presents a prototype that uses
Facebook as means for the sharing of objects.",Smart objects,Social networks,Social objects,,,,,,Português,fernando a. m. filho,UFES
Um Framework para Compartilhamento de Objetos Inteligentes via Redes Sociais,Artigo Completo,2013,"Currently, everyday objects are being built with processing,
storage, communication and sensing capabilities. Some
applications already take advantage of this intelligence, providing
a variety of new services. The sharing of such smart objects can
provide unique services, which use the data and resources of these
objects to produce new pieces of information and to feed new
information systems. At the same time, Social Networks emerge
as one of the most widespread forms of sharing information. This
paper proposes a framework to facilitate the development of
applications that integrate smart objects to Social Networks. As a
proof of concept, the paper presents a prototype that uses
Facebook as means for the sharing of objects.",Smart objects,Social networks,Social objects,,,,,,Português,jose g. p. filho,UFES
Um Framework para Compartilhamento de Objetos Inteligentes via Redes Sociais,Artigo Completo,2013,"Currently, everyday objects are being built with processing,
storage, communication and sensing capabilities. Some
applications already take advantage of this intelligence, providing
a variety of new services. The sharing of such smart objects can
provide unique services, which use the data and resources of these
objects to produce new pieces of information and to feed new
information systems. At the same time, Social Networks emerge
as one of the most widespread forms of sharing information. This
paper proposes a framework to facilitate the development of
applications that integrate smart objects to Social Networks. As a
proof of concept, the paper presents a prototype that uses
Facebook as means for the sharing of objects.",Smart objects,Social networks,Social objects,,,,,,Português,roberta l. gomes,UFES
Um Processo MDA para Linha de Produtos para Sistemas Colaborativos,Artigo Completo,2013,"Sistemas colaborativos necessitam evoluir e processos de
desenvolvimento podem potencializar a sua construção e
evolução. Com esse propósito, um processo sistemático que
integra a abordagem de Linha de Produtos de Software (LPS) e a
abordagem Model-Driven Architecture (MDA) é proposto neste
artigo.
A abordagem de LPS é adotada porque pode apoiar a diversidade de requisitos dos sistemas colaborativos. Entretanto, os artefatos
empregados na construção desses sistemas, que sofrem mudanças
constantes, podem se tornar obsoletos rapidamente, se não
evoluírem com os sistemas. A abordagem MDA pode promover o
alinhamento entre a evolução do sistema e a atualização do
artefato. Se a LPS for desenvolvida a partir de uma abordagem
com foco em modelos, como a MDA, as mudanças nos produtos
desta linha serão aplicadas nos modelos relacionados ao produto e
não apenas no código associado. O objetivo deste artigo é
apresentar uma proposta para integrar as abordagens de LPS e
MDA para potencializar a construção de Sistemas Colaborativos.",Linha de Produtos de Software,MDA,Groupware,Sistemas Colaborativos,Desenvolvimento Distribuído de Software,,,,Português,cristiana p. bispo,UNIFACS
Um Processo MDA para Linha de Produtos para Sistemas Colaborativos,Artigo Completo,2013,"Sistemas colaborativos necessitam evoluir e processos de
desenvolvimento podem potencializar a sua construção e
evolução. Com esse propósito, um processo sistemático que
integra a abordagem de Linha de Produtos de Software (LPS) e a
abordagem Model-Driven Architecture (MDA) é proposto neste
artigo.
A abordagem de LPS é adotada porque pode apoiar a diversidade de requisitos dos sistemas colaborativos. Entretanto, os artefatos
empregados na construção desses sistemas, que sofrem mudanças
constantes, podem se tornar obsoletos rapidamente, se não
evoluírem com os sistemas. A abordagem MDA pode promover o
alinhamento entre a evolução do sistema e a atualização do
artefato. Se a LPS for desenvolvida a partir de uma abordagem
com foco em modelos, como a MDA, as mudanças nos produtos
desta linha serão aplicadas nos modelos relacionados ao produto e
não apenas no código associado. O objetivo deste artigo é
apresentar uma proposta para integrar as abordagens de LPS e
MDA para potencializar a construção de Sistemas Colaborativos.",Linha de Produtos de Software,MDA,Groupware,Sistemas Colaborativos,Desenvolvimento Distribuído de Software,,,,Português,jose m. n. david,UFJF
